Unnamed: 0,GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
85729,1252747032.963,217.741,45.936,1.68e-22,833.857,0.5,1609.853027,0.0,0.0,0.999,UjLN3mpBZL,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/esFkRygAQS/UjLN3mpBZL.png,5.657
101879,1242343576.642,176.063,15.286,5.519999999999999e-23,377.633,0.125,645.819336,0.0,0.0,0.998,s52Zs9vcBX,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RaDSHEYG2c/s52Zs9vcBX.png,5.657
140177,1252350855.583,217.741,39.511,1.46e-22,677.017,0.313,1296.173096,0.0,0.0,0.987,KDDMEkOVM6,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/l5ll9bMx3X/KDDMEkOVM6.png,5.657
186741,1253013485.15,75.263,31.453,1.65e-22,240.71,1.0,434.634094,0.0,0.0,0.93,LkypTBshFh,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QchEIAF7YA/LkypTBshFh.png,5.657
62257,1241175348.067,142.363,19.801,7.409999999999999e-23,553.622,0.125,1035.686157,0.0,0.0,1.0,nes0Phl2Co,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bt0OI9Tisr/nes0Phl2Co.png,5.657
34713,1246651496.438,115.113,20.922,8.63e-23,199.643,0.25,341.425415,0.0,0.0,1.0,jY3gX02Oqt,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ECcJUehItm/jY3gX02Oqt.png,5.657
192848,1250514295.435,115.113,16.905,6.89e-23,246.903,0.188,422.247955,0.0,0.0,0.916,r9cSWEJ9XF,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/hktCdQabNm/r9cSWEJ9XF.png,5.657
177854,1238812087.737,111.128,28.259,1.16e-22,670.637,0.438,1277.113525,0.0,0.0,0.948,o3uyFgS01L,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/HkqAAOo6gN/o3uyFgS01L.png,5.657
61584,1244347996.688,269.285,31.093,1.16e-22,1271.132,0.25,2470.705811,0.0,0.0,1.0,PEYXeNkqIo,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gWblw8Ic9r/PEYXeNkqIo.png,5.657
28213,1250149276.678,333.03,18.84,8.319999999999999e-23,1040.721,0.078,1971.994751,0.0,0.0,1.0,6mP8SEax7m,H1,Blip,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/LGLgMYh4sm/6mP8SEax7m.png,5.657
142373,1243498812.979,75.263,23.07,1.27e-22,161.43,0.5,276.07312,0.0,0.0,0.986,qfcLX660vU,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/irMt4bbHDd/qfcLX660vU.png,5.657
154349,1244129740.24,93.079,25.897,1.15e-22,2934.462,0.469,5822.137207,0.0,0.0,0.978,pqqguUIw36,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/zzpxSg7u9b/pqqguUIw36.png,5.657
191093,1251232188.432,75.263,24.64,1.21e-22,444.885,0.625,842.982971,0.0,0.0,0.92,yaPzpml9wA,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/T8V49TLkNi/yaPzpml9wA.png,5.657
153242,1239705605.236,89.676,34.228,1.64e-22,288.703,0.625,532.917053,0.0,0.0,0.979,wvgzYl3zXh,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lfeqMKbFHc/wvgzYl3zXh.png,5.657
187915,1246864972.951,60.857,26.628,1.6700000000000001e-22,442.646,0.875,847.460632,0.0,0.0,0.928,C12y5N4Nxe,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/hCvDombjLH/C12y5N4Nxe.png,5.657
128457,1240974304.119,75.263,17.139,9.17e-23,240.71,0.313,434.634094,0.0,0.0,0.992,Mystl0eeZM,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/r0VbxXYpoO/Mystl0eeZM.png,5.657
178550,1242569482.26,93.079,23.759,1.11e-22,161.43,1.0,276.07312,0.0,0.0,0.947,LlDah3Lq63,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/WEz8yMTHrw/LlDah3Lq63.png,5.657
188942,1241633890.539,333.03,35.295,1.36e-22,2744.624,0.875,5443.503418,0.0,0.0,0.925,f6ipIExE3e,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CuxJCnObZq/f6ipIExE3e.png,5.657
191657,1243396562.752,60.857,20.265,1.35e-22,109.595,0.375,172.403152,0.0,0.0,0.918,vUkWXJoADo,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/irMt4bbHDd/vUkWXJoADo.png,5.657
161039,1248711706.47,115.113,22.223,9.59e-23,829.086,0.5,1611.38623,0.0,0.0,0.971,tSIkBincOC,H1,Blip_Low_Frequency,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Hs5Kxt4Irc/tSIkBincOC.png,5.657
154834,1250693487.424,75.263,1413.055,7.340000000000001e-21,3197.468,3.375,6374.935059,0.0,0.0,0.977,Qkf2IvpKdk,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/5nNhUm4IbC/Qkf2IvpKdk.png,11.314
92486,1247715045.42,60.857,158.824,1.0300000000000001e-21,1557.559,2.375,3084.527832,0.0,0.0,0.999,9OXyGF27jn,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/V3v3XsEgZI/9OXyGF27jn.png,5.657
136948,1247544758.166,49.208,1674.962,1.55e-20,3905.845,4.5,7791.69043,0.0,0.0,0.989,4JZTZu3A5N,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xWQdw7W2vG/4JZTZu3A5N.png,11.314
165199,1253800494.205,93.079,177.538,7.85e-22,2378.204,3.0,4725.818359,0.0,0.0,0.967,HxzTER9EeT,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/DiKvN7ZL5T/HxzTER9EeT.png,22.627
115667,1238581588.734,262.065,1213.727,4.560000000000001e-21,3350.765,2.938,6665.628418,0.0,0.0,0.996,iXpZRp7xQE,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QqtdUFChK2/iXpZRp7xQE.png,5.657
73735,1249876184.686,60.857,354.565,2.38e-21,3406.795,3.0,6791.080566,0.0,0.0,1.0,X4bZvMTu2m,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rVMqrLgwD2/X4bZvMTu2m.png,5.657
91267,1247220500.967,49.208,547.909,4.860000000000001e-21,2621.606,3.5,5223.212402,0.0,0.0,0.999,ni2DkZSbqF,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/aKJYyyTrh1/ni2DkZSbqF.png,11.314
103193,1250759834.299,75.263,470.617,2.4900000000000004e-21,1555.539,4.0,3088.568115,0.0,0.0,0.998,wFG1cwafTA,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/KyXTT4OHaK/wFG1cwafTA.png,5.657
126951,1244953365.313,29.418,44.265,1.76e-21,3980.241,3.25,7940.48291,0.0,0.0,0.993,SkZ0eAqbet,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4uf3gXgXBd/SkZ0eAqbet.png,45.255
107006,1244839767.963,49.208,224.518,2.01e-21,2961.093,3.0,5902.186035,0.0,0.0,0.997,Divxbl5sS2,H1,Extremely_Loud,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xFq6S91XVv/Divxbl5sS2.png,5.657
109030,1251488690.189,75.263,59.656,3.09e-22,292.684,1.0,547.536438,0.0,0.0,0.997,px1tqZmIwH,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/768tDYzD8F/px1tqZmIwH.png,11.314
193364,1240581907.729,72.366,85.115,4.67e-22,971.938,2.25,1914.90564,0.0,0.0,0.914,vwUm7yE0ab,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/44vWoR4pIb/vwUm7yE0ab.png,5.657
196408,1250245480.342,60.857,28.34,1.8000000000000001e-22,240.449,1.406,435.155334,0.0,0.0,0.906,BurV7XUBX1,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/hJIIbnPh0y/BurV7XUBX1.png,5.657
192351,1251661898.016,25.048,48.561,3.45e-21,41.486,2.0,52.382919,0.0,0.0,0.917,zbfAphaqyj,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/P3uSXHZ96c/zbfAphaqyj.png,22.627
142619,1243235612.434,32.173,112.381,2.2500000000000002e-21,1644.746,2.5,3258.901855,0.0,0.0,0.986,ym5EYK0Nts,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/D7oSDOFWpE/ym5EYK0Nts.png,5.657
168616,1251661892.984,25.048,49.602,3.52e-21,2757.884,2.0,5485.178711,0.0,0.0,0.962,GaqW6tYN0B,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/P3uSXHZ96c/GaqW6tYN0B.png,22.627
166459,1246973926.378,333.03,40.43,1.6000000000000002e-22,1806.837,2.0,3583.084961,0.0,0.0,0.965,4MIzYFCSRn,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/0SmoyAeZLC/4MIzYFCSRn.png,5.657
162702,1251236399.803,49.208,31.358,2.49e-22,159.191,1.5,280.550781,0.0,0.0,0.97,htuM4qTLS5,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/UgoKrhPKmR/htuM4qTLS5.png,5.657
174488,1248685665.715,32.173,27.234,4.66e-22,3117.224,1.5,6203.85791,0.0,0.0,0.954,PIzQqVnTSe,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/kM2busEqdD/PIzQqVnTSe.png,5.657
151659,1241118891.166,60.857,37.266,2.54e-22,1568.013,1.75,3105.436279,0.0,0.0,0.98,t3VS7NcmKj,H1,Fast_Scattering,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bt0OI9Tisr/t3VS7NcmKj.png,5.657
101299,1239727449.799,58.396,103.267,6.87e-22,352.957,2.25,670.013184,0.0,0.0,0.998,isWum9UMhW,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/E8cAXWnuJ2/isWum9UMhW.png,5.657
119668,1239226254.929,111.128,49.003,2.12e-22,288.703,1.125,532.917053,0.0,0.0,0.995,rIB5wY0kCV,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/BtssSBVl08/rIB5wY0kCV.png,5.657
30531,1241658873.736,60.857,129.926,8.2400000000000015e-22,2930.413,1.756,5830.235352,0.0,0.0,1.0,IfCpOPKtSV,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CuxJCnObZq/IfCpOPKtSV.png,5.657
48085,1242612462.519,142.363,99.532,3.85e-22,3250.522,1.0,6463.213867,0.0,0.0,1.0,CsfKUK4zqq,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/WEz8yMTHrw/CsfKUK4zqq.png,5.657
167363,1253739381.603,269.285,469.204,1.78e-21,2380.014,1.25,4722.197754,0.0,0.0,0.964,v4rPayp74u,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/05efCdFjfZ/v4rPayp74u.png,5.657
76841,1249331472.767,115.113,320.06,1.38e-21,1021.006,1.57,2011.42334,0.0,0.0,1.0,z80ZI8MxnM,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/biKjAtSN1g/z80ZI8MxnM.png,5.657
93224,1243911588.275,93.079,182.706,8.41e-22,543.38,1.75,1056.170654,0.0,0.0,0.999,iisy0CB5Wx,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SwQKwyd848/iisy0CB5Wx.png,5.657
58261,1249879988.184,217.741,326.678,1.2500000000000001e-21,2634.22,1.5,5237.850586,0.0,0.0,1.0,1FpXN7VIF5,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/yNpVAyf1u6/1FpXN7VIF5.png,5.657
148253,1252968578.682,217.741,686.45,2.6e-21,2634.22,2.063,5237.850586,0.0,0.0,0.982,UWRslYiCvq,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QchEIAF7YA/UWRslYiCvq.png,5.657
5834,1249725807.033,49.208,207.063,1.89e-21,668.736,2.25,1312.736572,0.0,0.0,1.0,12Rv3q5cJo,H1,Koi_Fish,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gsoHvDUxUf/12Rv3q5cJo.png,5.657
146214,1238652326.469,12.055,18.993,4.91e-20,2959.899,5.0,5904.574219,0.0,0.0,0.984,s1iGmHnvQ9,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/JJw4K1iwo1/s1iGmHnvQ9.png,22.627
169627,1241837546.125,26.835,61.599,1.8300000000000003e-21,32.989,1.5,43.468941,0.0,0.0,0.961,lCyJ2R3ANf,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/BCipbMaBzH/lCyJ2R3ANf.png,45.255
86925,1244342538.602,27.308,77.219,2.33e-21,540.733,2.25,1061.465454,0.0,0.0,0.999,GEjEO7FBNn,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gWblw8Ic9r/GEjEO7FBNn.png,11.314
193771,1251952462.992,27.308,219.776,6.66e-21,3677.046,4.0,7334.092773,0.0,0.0,0.913,jYlCwRKoK7,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lznw1ygbn9/jYlCwRKoK7.png,11.314
161399,1249438830.344,11.715,70.053,4.25e-19,2888.248,4.5,5756.496582,0.0,0.0,0.971,KFoIUKvm7l,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/IKNqqKsLgd/KFoIUKvm7l.png,22.627
154383,1238489059.292,111.128,83.241,3.55e-22,658.403,4.0,1301.581665,0.0,0.0,0.978,ZqzDoBiSLr,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/DQK6n3RvwU/ZqzDoBiSLr.png,5.657
165691,1249045908.003,115.113,101.126,4.34e-22,2369.459,4.5,4718.91748,0.0,0.0,0.966,zjML8pMfQ0,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/PBxcZ6T1Ct/zjML8pMfQ0.png,5.657
89299,1251269754.051,32.173,134.74,2.36e-21,2375.556,2.75,4731.112793,0.0,0.0,0.999,ReNasaWtA1,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/HrbUST5bhb/ReNasaWtA1.png,11.314
191322,1243636238.57,27.308,73.53,2.5600000000000007e-21,3810.395,2.75,7600.789551,0.0,0.0,0.919,fZkY6yUw6z,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RHrn5GZ8ES/fZkY6yUw6z.png,11.314
130192,1244990580.723,26.015,112.819,3.610000000000001e-21,3001.573,3.5,5983.146973,0.0,0.0,0.992,MwRlrR7lG9,H1,Light_Modulation,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4uf3gXgXBd/MwRlrR7lG9.png,11.314
12582,1249031133.406,10.609,18.011,1.86e-19,2943.237,3.656,5866.474609,0.0,0.0,1.0,MFsnwjdlVj,H1,Low_Frequency_Burst,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8ZbJ0aoLHx/MFsnwjdlVj.png,5.657
